"Register","Inspection 1","Inspection 2","Inspection 3","Inspection 4","Inspection 5","Inspection 6","Inspection 7","Inspection 8","","Inspection 9","Inspection 10"
"Date Time","Company Code","Department","Line Name","Process","Device ID","IP Address","Operator ID","Parts Name","Lot","Serial","Read Name","INSPECTION 1 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 2 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 3 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 4 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 5 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 6 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 7 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 8 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","Last Repair Card Number","Repair Result","Reset Supervisor ID","Reset Supervisor Name","Now Mode","Message Code","Final Inspection Name","Final Inspection Judgement","INSPECTION 9 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement","Packing Check Code","Packing CheckJ","INSPECTION 10 PROCESS","Period","Operator ID","IP Address","Start Date/ Time","Finished Date/ Time","Judgement"
"2021-08-19 22:01:10","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00039","QR710FN1HAKJK9-67-290(0)-3 59GB8300039","01","02","EN69-5610","172.25.119.221","2021-08-19 22:01:11","2021-08-19 22:01:16","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 22:14:10","2021-08-19 22:14:33","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 22:15:13","2021-08-19 22:15:52","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 21:01:25","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00028","QR710FN1HAKJK9-67-290(0)-3 59GB8300028","01","02","EN69-5610","172.25.119.221","2021-08-19 21:01:26","2021-08-19 21:01:36","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 21:03:08","2021-08-19 21:03:34","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 21:43:46","2021-08-19 21:44:23","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:09:10","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00007","QR710FN1HAKJK9-67-290(0)-3 59GB8300007","01","01","MWM00011342","172.25.119.221","2021-08-19 13:09:11","2021-08-19 13:09:34","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:16:37","2021-08-19 13:16:57","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:22:48","2021-08-19 14:23:06","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:11:34","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00003","QR710FN1HAKJK9-67-290(0)-3 59GB8300003","01","01","MWM00011342","172.25.119.221","2021-08-19 13:11:35","2021-08-19 13:11:53","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:14:45","2021-08-19 13:15:06","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:25:00","2021-08-19 14:25:21","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:49:41","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00008","QR710FN1HAKJK9-67-290(0)-3 59GB8300008","01","01","MWM00011342","172.25.119.221","2021-08-19 13:49:44","2021-08-19 13:50:01","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:50:28","2021-08-19 13:51:20","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:22:18","2021-08-19 14:22:42","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:46:25","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00014","QR710FN1HAKJK9-67-290(0)-3 59GB8300014","01","01","MWM00011342","172.25.119.221","2021-08-19 13:46:26","2021-08-19 13:46:37","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 14:03:30","2021-08-19 14:04:06","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:18:38","2021-08-19 14:19:00","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:10:16","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00006","QR710FN1HAKJK9-67-290(0)-3 59GB8300006","01","01","MWM00011342","172.25.119.221","2021-08-19 13:10:17","2021-08-19 13:10:38","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:16:09","2021-08-19 13:16:31","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:23:14","2021-08-19 14:23:40","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:52:02","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00025","QR710FN1HAKJK9-67-290(0)-3 59GB8300025","01","02","EN69-5610","172.25.119.221","2021-08-19 20:52:03","2021-08-19 20:52:11","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:58:45","2021-08-19 20:59:08","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 21:44:27","2021-08-19 21:45:09","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:44:17","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00022","QR710FN1HAKJK9-67-290(0)-3 59GB8300022","01","02","EN69-5610","172.25.119.221","2021-08-19 20:44:18","2021-08-19 20:44:25","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:47:03","2021-08-19 20:47:21","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:47:50","2021-08-19 20:48:31","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:49:11","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00009","QR710FN1HAKJK9-67-290(0)-3 59GB8300009","01","01","MWM00011342","172.25.119.221","2021-08-19 13:49:11","2021-08-19 13:49:23","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:51:32","2021-08-19 13:51:58","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:21:46","2021-08-19 14:22:10","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:43:26","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00024","QR710FN1HAKJK9-67-290(0)-3 59GB8300024","01","02","EN69-5610","172.25.119.221","2021-08-19 20:43:27","2021-08-19 20:43:33","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:47:56","2021-08-19 20:48:15","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:48:35","2021-08-19 20:49:17","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:34:12","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00021","QR710FN1HAKJK9-67-290(0)-3 59GB8300021","01","02","EN69-5610","172.25.119.221","2021-08-19 20:34:13","2021-08-19 20:34:23","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:48:26","2021-08-19 20:48:48","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:49:21","2021-08-19 20:50:08","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:48:45","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00010","QR710FN1HAKJK9-67-290(0)-3 59GB8300010","01","01","MWM00011342","172.25.119.221","2021-08-19 13:48:46","2021-08-19 13:48:55","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:56:52","2021-08-19 14:00:51","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:21:08","2021-08-19 14:21:41","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:43:50","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00023","QR710FN1HAKJK9-67-290(0)-3 59GB8300023","01","02","EN69-5610","172.25.119.221","2021-08-19 20:43:53","2021-08-19 20:43:59","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:47:29","2021-08-19 20:47:49","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:50:13","2021-08-19 20:50:53","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:45:32","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00016","QR710FN1HAKJK9-67-290(0)-3 59GB8300016","01","01","MWM00011342","172.25.119.221","2021-08-19 13:45:33","2021-08-19 13:45:45","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 14:04:51","2021-08-19 14:05:16","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:17:27","2021-08-19 14:18:05","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:46:58","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00013","QR710FN1HAKJK9-67-290(0)-3 59GB8300013","01","01","MWM00011342","172.25.119.221","2021-08-19 13:46:59","2021-08-19 13:47:26","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 14:02:54","2021-08-19 14:03:22","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:19:08","2021-08-19 14:19:30","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:18:34","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00018","QR710FN1HAKJK9-67-290(0)-3 59GB8300018","01","02","EN69-5610","172.25.119.221","2021-08-19 20:18:35","2021-08-19 20:20:17","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:20:38","2021-08-19 20:21:05","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:40:12","2021-08-19 20:41:13","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:51:37","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00026","QR710FN1HAKJK9-67-290(0)-3 59GB8300026","01","02","EN69-5610","172.25.119.221","2021-08-19 20:51:38","2021-08-19 20:51:45","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:52:21","2021-08-19 20:52:41","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:53:28","2021-08-19 20:54:17","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:51:06","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00027","QR710FN1HAKJK9-67-290(0)-3 59GB8300027","01","02","EN69-5610","172.25.119.221","2021-08-19 20:51:07","2021-08-19 20:51:18","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:51:53","2021-08-19 20:52:13","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:52:38","2021-08-19 20:53:23","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 20:14:56","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00017","QR710FN1HAKJK9-67-290(0)-3 59GB8300017","01","02","EN69-5610","172.25.119.221","2021-08-19 20:14:56","2021-08-19 20:18:18","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 20:19:50","2021-08-19 20:20:30","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 20:41:16","2021-08-19 20:46:09","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 21:00:58","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","EN69-5610","KJK9-67-290(0)-3","59GB83","00029","QR710FN1HAKJK9-67-290(0)-3 59GB8300029","01","02","EN69-5610","172.25.119.221","2021-08-19 21:00:58","2021-08-19 21:01:11","1","","","02","02","EN69-5604","172.25.119.219","2021-08-19 21:03:42","2021-08-19 21:04:02","1","","","03","02","MWM00012442","172.25.119.220","2021-08-19 21:42:52","2021-08-19 21:43:41","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:45:59","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00015","QR710FN1HAKJK9-67-290(0)-3 59GB8300015","01","01","MWM00011342","172.25.119.221","2021-08-19 13:46:00","2021-08-19 13:46:13","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 14:04:14","2021-08-19 14:04:45","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:18:08","2021-08-19 14:18:32","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-08-19 13:11:08","4470","4470","MAZDA_15","01","J53C_290_1_1","172.25.119.221","MWM00011342","KJK9-67-290(0)-3","59GB83","00004","QR710FN1HAKJK9-67-290(0)-3 59GB8300004","01","01","MWM00011342","172.25.119.221","2021-08-19 13:11:09","2021-08-19 13:11:29","1","","","02","01","MWM00011342","172.25.119.219","2021-08-19 13:15:15","2021-08-19 13:15:36","1","","","03","01","20_PK45888","172.25.119.220","2021-08-19 14:24:18","2021-08-19 14:24:39","1","QR910PS2021.08.17UER AKJK9-67-290(0)-3 40 59GB8300001KJK9-7-290","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
